pred_s,pred_p,pred_o,gt_s,gt_p,gt_o,tier,triple_sim
she,rebuilt,9 march 1724,she,ordered to be rebuilt on,9 march 1724,tier2_semantic,0.9191
he,started,writing,he,started writing,full time,tier2_semantic,0.919
station,remains,disused subway,station,remains,disused subway but there is no public access,tier2_semantic,0.9189
clemens krauss,conduct,dress rehearsal,single dress rehearsal,conducted by,clemens krauss,tier2_semantic,0.9188
turkish run cafes,increased,200,number turkish run cafes,increased to,200,tier2_semantic,0.9185
riders,shouting,protests,riders,shouting in general,protests,tier2_semantic,0.9182
macleod,member,labor progressive party,macleod,in,labor progressive party,tier2_semantic,0.9181
manual,describes,warriors,manual,for,warriors,tier2_semantic,0.9179
patients,includes,psychotherapy,protocol,includes,psychotherapy,tier2_semantic,0.9178
dripping,can be clarified,sliced raw potato,dripping,can be clarified,adding sliced raw potato cooking until potato turns brown,tier2_semantic,0.9176
plague,cause,franco leave city,outbreak plague,caused franco to leave,city,tier2_semantic,0.9175
reptiles,identified,bull skinks,reptiles identified during surveys,include,bull skinks,tier2_semantic,0.9174
colonials,named,earth,colonials,named a new world,earth,tier2_semantic,0.9174
latchford viaduct,carries,london north western railway s stockport warrington line,latchford viaduct,opened,carry london north western railway s stockport warrington line over manchester ship canal,tier2_semantic,0.9171
1916,the year,philippine autonomy act was authored,philippine autonomy act,of,1916,tier2_semantic,0.917
muncy creek,exits,davidson township,muncy creek,exits,davidson township sullivan county,tier2_semantic,0.9169
many,removed,surgically,many,surgically removed for,aesthetics,tier2_semantic,0.9164
sidney rice,caught,46 yard pass,sidney rice,caught a 46 yard pass from,russell wilson,tier2_semantic,0.9164
mix,contains,sugar,mix,of,sugar,tier2_semantic,0.9161
national party,held,it all but six years,national party,held,seat all but six years,tier2_semantic,0.916
services,run,direct paddington,some services,run direct to from,paddington,tier2_semantic,0.916
he,appointed,chief constable kent,he,appointed,chief constable,tier2_semantic,0.9159
they,beat,grand view,they,beat 3 0,grand view,tier2_semantic,0.9159
mix,contains,olive oil,mix,of,olive oil,tier2_semantic,0.9158
omega beam,used by,dark lord,omega beam,depending on the,dark lord s will,tier2_semantic,0.9156
city council,should establish,home poor women,she,unsuccessfully proposed that,city council should establish home poor women,tier2_semantic,0.9154
turkish run cafes,increased,20,number turkish run cafes,increased from,20,tier2_semantic,0.9151
restrictions,recall,cessation korban tamid,restrictions,recall the cessation of,korban tamid,tier2_semantic,0.9151
mouse,can jump,four feet,mouse,can jump in bounds of,four feet,tier2_semantic,0.9148
plague,cause,franco lose many her possessions,outbreak plague,caused franco to lose,many her possessions,tier2_semantic,0.9147
dartmouth cabins,located,17,seventeen dartmouth cabins,at,lodge,tier2_semantic,0.9143
rapids,removed,1908,rapids,removed in,1908,tier2_semantic,0.9143
r 11,transferred,key west florida,r 11,transferred to,key west florida,tier2_semantic,0.9142
russia,transformed,constitutional one,russia,officially transformed into,constitutional monarchy act,tier2_semantic,0.914
staff,informed,cease broadcasting,staff,only informed of,decision cease broadcasting,tier2_semantic,0.9139
frank wilson,formerly,member canning,frank wilson,formerly,member,tier2_semantic,0.9138
subscribers,complained,suspension,subscribers,called in,complaints suspension,tier2_semantic,0.9138
lady mary wortley montagu,attempted,popularize,lady mary wortley montagu,attempted to popularize,practice,tier2_semantic,0.9137
organization coin collectors,told,hofmann,he,told,organization coin collectors,tier2_semantic,0.9137
marisa,made,announcement,mark marisa,made live,announcement,tier2_semantic,0.9136
gimp,adopted over,mainline gimp,adoption,over,mainline gimp,tier2_semantic,0.9133
dr pim,played,ireland,dr pim,played for,ireland,tier2_semantic,0.9132
walcott,brought,one knee,walcott,brought on one knee,fight,tier2_semantic,0.9131
subfamily,of,glyphipterigidae,it,often treated as,subfamily glyphipterigidae family,tier2_semantic,0.9129
ones,equals,zeros,number ones,equals,number zeros plus one,tier2_semantic,0.9128
byrom street cutting,became,trains,byrom street cutting,became,runaway catch point runaway trains,tier2_semantic,0.9128
language,influences,language b,receding language,still influences,language b,tier2_semantic,0.9128
resource dependence,depends on,perceptible threat resource depletion,resource depletion,must,perceptible threat,tier2_semantic,0.9128
he,known for,aramata collection,he,also known for,his aramata collection,tier2_semantic,0.9128
building,stayed,united states high commissioner germany,staff united states high commissioner germany,occupied,building,tier2_semantic,0.9128
solid lump,settles,when chilled,solid lump dripping,settles,when chilled,tier2_semantic,0.9128
services,run,direct reading,some services,run direct to from,reading,tier2_semantic,0.9127
residue,can be used as,ingredient fine beef stock,residue,can be reprocessed for more dripping and strained through a cheesecloth lined sieve as,ingredient fine beef stock,tier2_semantic,0.9118
british railways,renamed,midsomer norton south,s d station,renamed under british railways as,midsomer norton south,tier2_semantic,0.9118
c hp line,used,section,this,used,section c hp line,tier2_semantic,0.9116
ostrov,based on,electronic industry,economy ostrov,based on,electronic industries,tier2_semantic,0.9115
turbomachinery,contain,centrifugal compressors,partial list,of,turbomachinery may use one more centrifugal compressors within machine,tier2_semantic,0.9115
germans,can adjust,aim,germans,would be able to adjust their aim if given,data,tier2_semantic,0.9114
cole,appeared as,lilith,cole,guest starred as,lilith,tier2_semantic,0.9113
philosophical society australasia,planned,museum,establishment museum,first been planned by,philosophical society australasia,tier2_semantic,0.9113
lycoming county,located in,pennsylvania,montgomery county,in,pennsylvania,tier2_semantic,0.9112
households,made up of,individuals,32 7 all households,made up of,individuals,tier2_semantic,0.9112
expenditure,to benefit,offspring,expenditure resources,to benefit,one offspring,tier2_semantic,0.9112
apartment buildings,built,maz plant,apartment buildings,built,close proximity maz plant,tier2_semantic,0.9111
us 258,parallel,river,us 258,parallel,river north before diverge,tier2_semantic,0.911
gcc 4 1,inclusion,stack smashing protection,redhat engineers,re implemented,stack smashing protection inclusion gcc 4 1,tier2_semantic,0.911
dam,created,lake,dam creek,created,lake covering,tier2_semantic,0.9109
voorhees,approved,artificial turf field,voorhees,approved a plan for,artificial turf field,tier2_semantic,0.9108
1 individual,belongs to,christian catholic faith,1 individual,belonged to,christian catholic faith,tier2_semantic,0.9107
plague,causes,her nephews being orphaned,her nephews,been orphaned by,plague,tier2_semantic,0.9107
second commander,of,u s army s 1st armored division,he,left to become,second commander u s army s 1st armored division,tier2_semantic,0.9106
attack squadron 725,part of,carrier air wing reserve twenty,attack squadron 725,became part of,carrier air wing reserve twenty,tier2_semantic,0.9104
kevlar,known for,strength,carbon fiber kevlar,known for its,strength,tier2_semantic,0.9101
yesler way,separates,two different plats,yesler way,marks the boundary between,two different plats,tier2_semantic,0.91
western brown snakes,found,main island northern group,western brown snakes,limited to,main island northern group,tier2_semantic,0.9099
salahuddin,won,assembly seat,salahuddin,won from,patharghatti assembly seat,tier2_semantic,0.9099
nc 122,parallel,river,nc 122,parallel,river north before diverge,tier2_semantic,0.9098
university florida,refused,byx,university florida,refused to recognize,byx,tier2_semantic,0.9096
he,chose,confrontation,he,chose a,path confrontation,tier2_semantic,0.9096
mlada,bride,yaromir,mlada,bride of,yaromir,tier2_semantic,0.9095
louis pasteur,performed,rabies vaccination,rabies vaccination,by,louis pasteur,tier2_semantic,0.9095
interest,affects,level personal importance,interest event,specifically affects,level personal importance individual,tier2_semantic,0.9094
narrator,grabbed,suitcase,narrator,instead has grabbed,her suitcase,tier2_semantic,0.9092
prahran malvern tramways trust,extended,line,prahran malvern tramways trust,opened,line along,tier2_semantic,0.9092
golf tournament,known as,new orleans open,golf tournament beginning 1981,known as,new orleans open,tier2_semantic,0.9091
town,served by,bristol north somerset railway,town,served by,second station bristol north somerset railway welton valley,tier2_semantic,0.909
lozano,resides,venezuela,lugo lozano,continue to reside in,venezuela,tier2_semantic,0.909
gypsy horse,sought,name,more descriptive name,sought for,gypsy horse,tier2_semantic,0.9089
act rugby union,changed to,brumbies rugby,name team,changed to,brumbies rugby,tier2_semantic,0.9087
darwin,matriculated,senate house,darwin,matriculated,university s senate house,tier2_semantic,0.9087
mutation,gives,dexterity,mutation,gives him,superhuman dexterity,tier2_semantic,0.9084
rebbes,of,nadvorna dynasty,many nadvorna dynasty s descendants,become,rebbes,tier2_semantic,0.9082
line,extended,malvern east,line,extended,darling road malvern east,tier2_semantic,0.9081
squadron,transitioned,4l skyhawk,squadron,transitioned to flying,4l skyhawk,tier2_semantic,0.908
charles city equipment,transferred,mason city,charles city equipment,transferred to,mason city,tier2_semantic,0.9079
pair,running workshops,became triangle arts trust,idea running workshops professional artists,became,triangle arts trust,tier2_semantic,0.9077
he,awoke,smaller meteorite hit earth,he,instead awoke,when smaller meteorite hit earth 1992,tier2_semantic,0.9076
he,opposing,regulator movement,he,heavily involved in opposing,regulator movement,tier2_semantic,0.9075
studio,entered,homeless man,homeless man,wandered into,studio,tier2_semantic,0.9074
lakha,live,speakers,speakers lakha,live,north,tier2_semantic,0.9072
piers,signify,tower,very large piers crossing,signify that there,tower,tier2_semantic,0.9072
they,returned,second division,they,returned to,second division first attempt,tier2_semantic,0.9072
attack squadron 725,part of,nartu glenview,attack squadron 725,part of,nartu,tier2_semantic,0.9071
gonzalez,defrauding,west bronx neighborhood association inc,gonzalez,accused of defrauding,west bronx neighborhood association inc,tier2_semantic,0.9068
fireteam,contains,basic rifleman position,rifleman position,basic,fireteam,tier2_semantic,0.9067
