sent_id,Subject,Predicate,Object,stage_a_decision,triggered_retrieval,final_decision,error_type
sent_0194,German-English Academy,was founded,a group of Milwaukee German Americans,LOCAL_ACCEPT,False,ACCEPT,
sent_0194,German-English Academy,was founded,Peter Engelmann,LOCAL_ACCEPT,False,ACCEPT,
sent_0194,German-English Academy,was founded,William Frankfurth,LOCAL_ACCEPT,True,REJECT,low_support
sent_0194,a group of Milwaukee German Americans,included,Peter Engelmann,LOCAL_ACCEPT,False,ACCEPT,
sent_0194,a group of Milwaukee German Americans,included,William Frankfurth,LOCAL_ACCEPT,False,ACCEPT,
sent_0195,Sligo,became,an incorporated municipal borough,LOCAL_ACCEPT,False,ACCEPT,
sent_0195,Sligo,was issued,a Royal Charter,LOCAL_ACCEPT,False,ACCEPT,
sent_0195,James I,issued,a Royal Charter,LOCAL_ACCEPT,False,ACCEPT,
sent_0195,James I,is,the British King,LOCAL_ACCEPT,False,ACCEPT,
sent_0195,Sligo,then,became,LOCAL_ACCEPT,False,ACCEPT,
sent_0196,Greek and Roman pagans,might saw,their relations with the gods,LOCAL_ACCEPT,False,ACCEPT,
sent_0196,Greek and Roman pagans,might saw,in political and social terms,LOCAL_ACCEPT,False,ACCEPT,
sent_0196,Greek and Roman pagans,might scorned,man,LOCAL_ACCEPT,False,ACCEPT,
sent_0196,man,might trembled,with fear,LOCAL_ACCEPT,False,ACCEPT,
sent_0196,man,might trembled,at the thought of the gods,LOCAL_ACCEPT,False,ACCEPT,
sent_0196,man,might feared,the gods,LOCAL_ACCEPT,False,ACCEPT,
sent_0196,the gods,might were,in political and social terms,LOCAL_ACCEPT,False,ACCEPT,
sent_0196,man,might was,a slave,LOCAL_ACCEPT,False,ACCEPT,
sent_0196,a slave,might,"fear, a cruel and capricious master",LOCAL_ACCEPT,False,ACCEPT,
sent_0197,neighborhood,comprises,industrial and residential harbor front area,LOCAL_ACCEPT,False,ACCEPT,
sent_0197,neighborhood,comprises,area,LOCAL_ACCEPT,False,ACCEPT,
sent_0197,neighborhood,is located along,Kill Van Kull,LOCAL_ACCEPT,False,ACCEPT,
sent_0197,neighborhood,is located west of,St. George,LOCAL_ACCEPT,False,ACCEPT,
sent_0198,Department,came under,Grant-in-aid scheme,LOCAL_ACCEPT,False,ACCEPT,
sent_0199,cockpit,protected,firewall,LOCAL_ACCEPT,True,ACCEPT,
sent_0199,cockpit,protected,engine,LOCAL_ACCEPT,False,REJECT,contradiction_or_false
sent_0199,firewall,ahead,wing center section,LOCAL_ACCEPT,False,ACCEPT,
sent_0199,fuel tanks,located,wing center section,LOCAL_ACCEPT,False,ACCEPT,
sent_0200,Bill Bryson,suggests,2010 book,LOCAL_ACCEPT,True,REJECT,low_support
sent_0200,Bill Bryson,may author,At Home,LOCAL_ACCEPT,False,ACCEPT,
sent_0200,Siddal,may have suffered,poisoning,LOCAL_ACCEPT,False,ACCEPT,
sent_0200,Siddal,may was,devoted swallower,LOCAL_ACCEPT,False,ACCEPT,
sent_0200,Fowler's Solution,may is made from,dilute arsenic,LOCAL_ACCEPT,False,ACCEPT,
sent_0200,Siddal,may used,Fowler's Solution,LOCAL_ACCEPT,False,ACCEPT,
sent_0200,Fowler's Solution,may contains,arsenic,LOCAL_ACCEPT,False,ACCEPT,
sent_0201,it,would,redevelopment work,LOCAL_ACCEPT,False,ACCEPT,
sent_0201,redevelopment work,would,obliterate,LOCAL_ACCEPT,False,ACCEPT,
sent_0201,what remains,exist,probably,LOCAL_ACCEPT,True,ACCEPT,
sent_0202,Muhammad ibn Abu Bakr,praise,Shi'a,LOCAL_ACCEPT,False,REJECT,contradiction_or_false
sent_0202,Shi'a,believe,usurpers,LOCAL_ACCEPT,False,ACCEPT,
sent_0202,Shi'a,believe,Ali,LOCAL_ACCEPT,False,ACCEPT,
sent_0202,Shi'a,believe,caliphs,LOCAL_ACCEPT,True,ACCEPT,
sent_0203,The two companies,teaming up,again,LOCAL_ACCEPT,False,ACCEPT,
sent_0203,The two companies,are,teaming up,LOCAL_ACCEPT,False,ACCEPT,
sent_0203,The two companies,work,together,LOCAL_ACCEPT,False,ACCEPT,
sent_0203,employees from both companies,will,work,LOCAL_ACCEPT,False,ACCEPT,
sent_0203,employees from both companies,work,together,LOCAL_ACCEPT,False,ACCEPT,
sent_0203,The two companies,are,teaming up again,LOCAL_ACCEPT,False,ACCEPT,
sent_0203,Future Vertical Lift prototype,called,SB-1 Defiant,LOCAL_ACCEPT,False,ACCEPT,
sent_0203,Future Vertical Lift prototype,sb 1 defiant,called,LOCAL_ACCEPT,True,REJECT,low_support
sent_0204,Blanche,is,wife,LOCAL_ACCEPT,False,ACCEPT,
sent_0204,Burnham,pioneered,Rhodesia,LOCAL_ACCEPT,False,ACCEPT,
sent_0204,Roderick,pioneered,Rhodesia,LOCAL_ACCEPT,True,REJECT,low_support
sent_0204,Martha Burnham Burleigh,is,granddaughter,LOCAL_ACCEPT,False,ACCEPT,
sent_0204,Pete Ingram,survived,Shangani Patrol massacre,LOCAL_ACCEPT,False,ACCEPT,
sent_0204,Pete Ingram,survived,"with, Burnham",LOCAL_ACCEPT,False,ACCEPT,
sent_0204,Pete Ingram,is,cowboy,LOCAL_ACCEPT,False,ACCEPT,
sent_0205,oscillator,be,caused,LOCAL_ACCEPT,True,ACCEPT,
sent_0206,She,blames,Spider-Man,LOCAL_ACCEPT,False,ACCEPT,
sent_0206,The final panel,shows,her,LOCAL_ACCEPT,False,ACCEPT,
sent_0207,He,had been,at the Battle of the Granicus River,LOCAL_ACCEPT,False,ACCEPT,
sent_0207,He,believed,Memnon's scorched Earth strategy would work here,LOCAL_ACCEPT,False,ACCEPT,
sent_0207,He,had believed,Memnon's scorched Earth strategy would work here,LOCAL_ACCEPT,False,ACCEPT,
sent_0208,China,developed,variolation,LOCAL_ACCEPT,False,ACCEPT,
sent_0208,variolation,known,form,LOCAL_ACCEPT,False,ACCEPT,
sent_0208,China,developed,form,LOCAL_ACCEPT,False,ACCEPT,
sent_0208,several thousand years ago,ago,several thousand years,LOCAL_ACCEPT,False,ACCEPT,
sent_0208,variolation,was,developed,LOCAL_ACCEPT,False,ACCEPT,
sent_0208,several thousand years ago,ago,years,LOCAL_ACCEPT,False,ACCEPT,
sent_0208,form,is,known,LOCAL_ACCEPT,False,ACCEPT,
sent_0208,form,is,very early,LOCAL_ACCEPT,False,ACCEPT,
sent_0209,Hoechst 33342,exhibits,10 fold greater cell-permeability,LOCAL_ACCEPT,False,ACCEPT,
sent_0210,water molecules,releases,some,LOCAL_ACCEPT,False,ACCEPT,
sent_0210,water molecules,leading to,increase,LOCAL_ACCEPT,True,ACCEPT,
sent_0211,The Bears,would have to wait,until 2000,LOCAL_ACCEPT,False,ACCEPT,
sent_0211,The Bears,play,another international,LOCAL_ACCEPT,False,ACCEPT,
sent_0211,The Bears,play,France,LOCAL_ACCEPT,False,ACCEPT,
sent_0211,The Bears,play,in the lead-up to the 2000 Rugby League World Cup,LOCAL_ACCEPT,False,ACCEPT,
sent_0211,France,play,in the lead-up to the 2000 Rugby League World Cup,LOCAL_ACCEPT,True,REJECT,low_support
sent_0212,Historical buildings and monuments,are located in,Meaux.,LOCAL_ACCEPT,False,ACCEPT,
sent_0212,Historical buildings and monuments,are located inside,old city.,LOCAL_ACCEPT,False,ACCEPT,
sent_0212,Historical buildings and monuments,are located,old defensive walls.,LOCAL_ACCEPT,False,ACCEPT,
sent_0212,Old city,is located,Meaux.,LOCAL_ACCEPT,True,REJECT,low_support
sent_0212,Old defensive walls,are kept,partially.,LOCAL_ACCEPT,False,ACCEPT,
sent_0212,Old defensive walls,are kept,thanks to.,LOCAL_ACCEPT,True,ACCEPT,
sent_0212,Old defensive walls,are from,Gallo-Roman period.,LOCAL_ACCEPT,True,ACCEPT,
sent_0213,event,flooded,major intersections,LOCAL_ACCEPT,False,ACCEPT,
sent_0213,event,flooded,underpasses,LOCAL_ACCEPT,False,ACCEPT,
sent_0213,event,damaged,residential and commercial properties,LOCAL_ACCEPT,False,ACCEPT,
sent_0213,event,damaged,commercial properties,LOCAL_ACCEPT,False,ACCEPT,
sent_0214,player,confronts,boss,LOCAL_ACCEPT,False,ACCEPT,
sent_0214,boss,is,larger,LOCAL_ACCEPT,False,ACCEPT,
sent_0214,boss,is,tougher,LOCAL_ACCEPT,False,ACCEPT,
sent_0214,boss,is,regular enemies,LOCAL_ACCEPT,False,REJECT,contradiction_or_false
sent_0215,Arminius,leader,Cherusci,LOCAL_ACCEPT,False,ACCEPT,
sent_0215,Arminius,leader,allies,LOCAL_ACCEPT,False,ACCEPT,
sent_0216,Kesey,asked,Matthew Rick,LOCAL_ACCEPT,True,REJECT,low_support
sent_0216,Zane,is,kesey s son,LOCAL_ACCEPT,False,ACCEPT,
sent_0216,Zane,asked,Matthew Rick,LOCAL_ACCEPT,False,ACCEPT,
sent_0216,Matthew Rick,is,zane asked a friend matthew,LOCAL_ACCEPT,False,ACCEPT,
sent_0216,Matthew Rick,is,also known as,LOCAL_ACCEPT,True,REJECT,low_support
sent_0216,Matthew Rick,is known as,Shady Backflash,LOCAL_ACCEPT,False,ACCEPT,
sent_0216,Matthew Rick,put on,40th anniversary,LOCAL_ACCEPT,False,ACCEPT,
sent_0217,John,was,actually dead,LOCAL_ACCEPT,False,ACCEPT,
sent_0217,John,was,murdered,LOCAL_ACCEPT,False,ACCEPT,
sent_0217,Hauptmann,was,looked different,LOCAL_ACCEPT,False,ACCEPT,
sent_0217,Hauptmann,was,murdered by,LOCAL_ACCEPT,True,REJECT,low_support
sent_0217,his confederates,murdered,John,LOCAL_ACCEPT,False,ACCEPT,
sent_0218,Zane,announced,Kickstarter,LOCAL_ACCEPT,False,ACCEPT,
sent_0218,Zane,along with,Derek Stevens,LOCAL_ACCEPT,False,ACCEPT,
sent_0218,Zane,announced,50th anniversary Furthur Bus Trip,LOCAL_ACCEPT,False,ACCEPT,
sent_0218,Derek Stevens,along with,Zane,LOCAL_ACCEPT,False,ACCEPT,
sent_0218,50th anniversary Furthur Bus Trip,is,anniversary,LOCAL_ACCEPT,True,REJECT,low_support
sent_0218,50th anniversary Furthur Bus Trip,is,Furthur Bus Trip,LOCAL_ACCEPT,True,ACCEPT,
sent_0218,Furthur Bus Trip,is,bus,LOCAL_ACCEPT,True,REJECT,low_support
sent_0218,Furthur Bus Trip,is,famous,LOCAL_ACCEPT,False,ACCEPT,
sent_0219,It,includes,thirty-two elementary schools,LOCAL_ACCEPT,False,ACCEPT,
sent_0219,It,includes,nine middle schools,LOCAL_ACCEPT,False,ACCEPT,
sent_0219,It,includes,ten high schools,LOCAL_ACCEPT,False,ACCEPT,
sent_0219,It,includes,one charter school,LOCAL_ACCEPT,False,ACCEPT,
sent_0219,It,includes,elementary schools,LOCAL_ACCEPT,False,ACCEPT,
sent_0219,It,includes,middle schools,LOCAL_ACCEPT,False,ACCEPT,
sent_0219,It,includes,high schools,LOCAL_ACCEPT,False,ACCEPT,
sent_0219,It,includes,charter school,LOCAL_ACCEPT,False,ACCEPT,
sent_0220,Millais,painted,daily,LOCAL_ACCEPT,False,ACCEPT,
sent_0220,lamps,under,tub,LOCAL_ACCEPT,False,ACCEPT,
sent_0221,Crime Master,slashes,her,LOCAL_ACCEPT,False,ACCEPT,
sent_0221,she,alerts,FBI,LOCAL_ACCEPT,False,ACCEPT,
sent_0221,Crime Master,is in league with,Otto Octavius,LOCAL_ACCEPT,False,ACCEPT,
sent_0222,He,was sent,through,LOCAL_ACCEPT,False,ACCEPT,
sent_0222,He,was sent,to live,LOCAL_ACCEPT,False,ACCEPT,
sent_0222,He,was placed,in a Cuban,LOCAL_ACCEPT,True,REJECT,coreference_required
sent_0222,He,was placed,in a Cuban prison,LOCAL_ACCEPT,True,REJECT,coreference_required
sent_0222,He,was,a young boy,LOCAL_ACCEPT,False,ACCEPT,
sent_0222,He,was,during,LOCAL_ACCEPT,False,ACCEPT,
sent_0222,He,was,during the,LOCAL_ACCEPT,False,ACCEPT,
sent_0222,He,was,during the Cuban,LOCAL_ACCEPT,False,ACCEPT,
sent_0222,He,was,during the Cuban Revolution,LOCAL_ACCEPT,False,ACCEPT,
sent_0222,He,was,with a foster,LOCAL_ACCEPT,False,ACCEPT,
sent_0222,He,was,with a foster family,LOCAL_ACCEPT,False,ACCEPT,
sent_0222,His father,was,in a Cuban,LOCAL_ACCEPT,False,ACCEPT,
sent_0222,His father,was,in a Cuban prison,LOCAL_ACCEPT,False,ACCEPT,
sent_0223,language A,influences,language B,LOCAL_ACCEPT,False,ACCEPT,
sent_0224,Jones,was renamed,municipality,LOCAL_ACCEPT,True,REJECT,low_support
sent_0224,William Jones,authored,Philippine Autonomy Act of 1916,LOCAL_ACCEPT,False,ACCEPT,
sent_0224,Philippine Autonomy Act of 1916,provided for,greater autonomy for the Philippines,LOCAL_ACCEPT,False,ACCEPT,
sent_0224,American congressman,authored,Philippine Autonomy Act of 1916,LOCAL_ACCEPT,False,ACCEPT,
sent_0224,William Jones,was,American congressman,LOCAL_ACCEPT,False,ACCEPT,
sent_0224,Philippines,was under,American colonial rule,LOCAL_ACCEPT,False,ACCEPT,
sent_0224,Philippine Autonomy Act of 1916,was,congressman william jones who authored,LOCAL_ACCEPT,False,ACCEPT,
sent_0224,1916,was the year,authored the philippine autonomy act of,LOCAL_ACCEPT,False,ACCEPT,
sent_0224,1918,was the year,municipality was renamed,LOCAL_ACCEPT,False,ACCEPT,
sent_0225,The Tsar,chose,draft,LOCAL_ACCEPT,False,ACCEPT,
sent_0225,The Tsar,accept,draft,LOCAL_ACCEPT,False,ACCEPT,
sent_0225,The Tsar,accept,basis,LOCAL_ACCEPT,False,ACCEPT,
sent_0225,The Tsar,accept,new constitution,LOCAL_ACCEPT,False,ACCEPT,
sent_0225,Peter Kharitonov,is,Deputy State Secretary of the State Chancellory,LOCAL_ACCEPT,False,ACCEPT,
sent_0225,Peter Kharitonov,authored,draft,LOCAL_ACCEPT,False,ACCEPT,
sent_0225,draft,authored,Peter Kharitonov,LOCAL_ACCEPT,False,ACCEPT,
sent_0225,draft,is,basis,LOCAL_ACCEPT,False,ACCEPT,
sent_0225,new constitution,is,basis,LOCAL_ACCEPT,False,ACCEPT,
sent_0226,Henry Letheby,obtained,a partly conductive material,LOCAL_ACCEPT,False,ACCEPT,
sent_0226,Henry Letheby,anodic oxidation,aniline,LOCAL_ACCEPT,False,ACCEPT,
sent_0226,Henry Letheby,anodic oxidation,sulfuric acid,LOCAL_ACCEPT,False,ACCEPT,
sent_0226,aniline,was anodic oxidized,Henry Letheby,LOCAL_ACCEPT,False,ACCEPT,
sent_0226,a partly conductive material,was obtained,Henry Letheby,LOCAL_ACCEPT,False,ACCEPT,
sent_0227,Melvins,has album,The Crybaby,LOCAL_ACCEPT,False,ACCEPT,
sent_0227,The Crybaby,is,album,LOCAL_ACCEPT,False,ACCEPT,
sent_0227,The Crybaby,is released through,Ipecac Recordings,LOCAL_ACCEPT,False,ACCEPT,
sent_0227,The Crybaby,is part of,trilogy,LOCAL_ACCEPT,False,ACCEPT,
sent_0227,The Crybaby,is the last part of,trilogy,LOCAL_ACCEPT,False,ACCEPT,
sent_0227,The Crybaby,is preceded by,The Bootlicker,LOCAL_ACCEPT,True,REJECT,low_support
sent_0227,The Crybaby,is preceded by,The Maggot,LOCAL_ACCEPT,False,ACCEPT,
sent_0227,The Maggot,is part of,trilogy,LOCAL_ACCEPT,True,REJECT,low_support
sent_0227,The Bootlicker,is part of,trilogy,LOCAL_ACCEPT,True,REJECT,low_support
sent_0228,Australian Amber Wing,was,the first woman,LOCAL_ACCEPT,False,ACCEPT,
sent_0228,Australian Amber Wing,land,a ts fs wake to wake 900,LOCAL_ACCEPT,False,ACCEPT,
sent_0228,a ts fs wake to wake 900,be,australian amber wing,LOCAL_ACCEPT,False,ACCEPT,
sent_0229,Prahran and Malvern Tramways Trust,opened,line,LOCAL_ACCEPT,False,ACCEPT,
sent_0229,line,along,Carlisle Street/Balaclava Road,LOCAL_ACCEPT,False,ACCEPT,
sent_0230,Erasistratus,suspects,love,LOCAL_ACCEPT,False,ACCEPT,
sent_0230,Erasistratus,suspects,Antiochus's suffering,LOCAL_ACCEPT,False,ACCEPT,
sent_0231,Haile Selassie,introduced,revised constitution,LOCAL_ACCEPT,False,ACCEPT,
sent_0231,Haile Selassie,retained,effective power,LOCAL_ACCEPT,False,ACCEPT,
sent_0231,November 1955,was,silver jubilee in november 1955 haile selassie introduced,LOCAL_ACCEPT,False,ACCEPT,
sent_0231,Silver Jubilee,was,jubilee in november 1955,LOCAL_ACCEPT,False,ACCEPT,
sent_0231,Constitution,was,revised,LOCAL_ACCEPT,False,ACCEPT,
sent_0232,environmental factors,contribute,intimate relationships,LOCAL_ACCEPT,False,ACCEPT,
sent_0232,environmental factors,contribute,strength,LOCAL_ACCEPT,False,ACCEPT,
sent_0233,Edwards,years,re-imagined,LOCAL_ACCEPT,False,ACCEPT,
sent_0233,Comico,published,graphic novel,LOCAL_ACCEPT,False,ACCEPT,
sent_0233,Comico,graphic novel,re-imagined,LOCAL_ACCEPT,True,REJECT,low_support
sent_0233,Robotech,from the stars,published,LOCAL_ACCEPT,False,ACCEPT,
sent_0233,Robotech,from the stars,comic book mini-series,LOCAL_ACCEPT,False,ACCEPT,
sent_0233,WildStorm,published,Robotech,LOCAL_ACCEPT,False,ACCEPT,
sent_0234,body,made of,lightweight carbon fiber,LOCAL_ACCEPT,False,ACCEPT,
sent_0234,body,made of,Kevlar,LOCAL_ACCEPT,False,ACCEPT,
sent_0234,lightweight carbon fiber,known for,strength,LOCAL_ACCEPT,False,ACCEPT,
sent_0234,lightweight carbon fiber,known for,lightness,LOCAL_ACCEPT,False,ACCEPT,
sent_0234,Kevlar,known for,strength,LOCAL_ACCEPT,False,ACCEPT,
sent_0235,The Nazis,could permit,a single dress rehearsal,LOCAL_ACCEPT,False,ACCEPT,
sent_0235,The Nazis,could conduct,Clemens Krauss,LOCAL_ACCEPT,False,ACCEPT,
sent_0235,Clemens Krauss,could conduct,dress rehearsal,LOCAL_ACCEPT,False,ACCEPT,
sent_0235,Clemens Krauss,could conduct,in Salzburg,LOCAL_ACCEPT,False,ACCEPT,
sent_0235,Clemens Krauss,could conduct,on 16 August,LOCAL_ACCEPT,False,ACCEPT,
sent_0235,Strauss,could hear,dress rehearsal,LOCAL_ACCEPT,False,ACCEPT,
sent_0235,Strauss,could hear,the work performed,LOCAL_ACCEPT,False,ACCEPT,
sent_0235,Strauss,could and an invited audience,dress rehearsal,LOCAL_ACCEPT,False,ACCEPT,
sent_0235,Strauss,could and an invited audience,"hear, the work performed",LOCAL_ACCEPT,False,ACCEPT,
sent_0236,Byers,potential not opposes,concept,LOCAL_ACCEPT,False,ACCEPT,
sent_0236,Byers,potential not criticizes,implications,LOCAL_ACCEPT,False,REJECT,contradiction_or_false
sent_0236,concept,potential not has,definition,LOCAL_ACCEPT,False,REJECT,contradiction_or_false
sent_0236,definition,potential not provides,support,LOCAL_ACCEPT,False,REJECT,contradiction_or_false
sent_0236,system,potential not provides,support,LOCAL_ACCEPT,False,REJECT,contradiction_or_false
sent_0236,system,potential not dominates,planet,LOCAL_ACCEPT,False,REJECT,contradiction_or_false
sent_0237,Programs,uses,combination,LOCAL_ACCEPT,False,ACCEPT,
sent_0237,Programs,select,grants,LOCAL_ACCEPT,False,ACCEPT,
sent_0237,Funding priorities,select,grants,LOCAL_ACCEPT,False,ACCEPT,
sent_0237,Geographic requirements,select,grants,LOCAL_ACCEPT,False,ACCEPT,
sent_0237,Grants,described,web site,LOCAL_ACCEPT,True,ACCEPT,
sent_0238,Ammanford A.F.C.,play,Welsh Football League Second Division,LOCAL_ACCEPT,False,ACCEPT,
sent_0238,Ammanford A.F.C.,play,football,LOCAL_ACCEPT,False,ACCEPT,
sent_0238,Ammanford RFC,were formed,1887,LOCAL_ACCEPT,False,ACCEPT,
sent_0238,Ammanford RFC,play,Welsh Rugby Union leagues,LOCAL_ACCEPT,False,ACCEPT,
sent_0239,He,was able to,control,LOCAL_ACCEPT,False,ACCEPT,
sent_0239,He,be able to,control his animal instincts,LOCAL_ACCEPT,False,ACCEPT,
sent_0239,He,be able to,"control, his animal instincts",LOCAL_ACCEPT,False,ACCEPT,
sent_0239,He,be able to,"control, his",LOCAL_ACCEPT,False,ACCEPT,
sent_0240,he,was appointed,Attorney-General for Ireland,LOCAL_ACCEPT,False,ACCEPT,
sent_0240,he,was sworn,Privy Council of Ireland,LOCAL_ACCEPT,False,ACCEPT,
sent_0240,he,was,of the Privy Council of Ireland,LOCAL_ACCEPT,False,ACCEPT,
sent_0240,he,was,appointed,LOCAL_ACCEPT,False,ACCEPT,
sent_0240,Attorney-General for Ireland,was held by,he,LOCAL_ACCEPT,False,ACCEPT,
sent_0240,Privy Council of Ireland,was sworn,he,LOCAL_ACCEPT,False,ACCEPT,
sent_0241,It,hosts,Zomercarnaval,LOCAL_ACCEPT,False,ACCEPT,
sent_0241,Zomercarnaval,is,the second largest Caribbean carnival in Europe,LOCAL_ACCEPT,False,ACCEPT,
sent_0241,Zomercarnaval,originally,Antillean carnival,LOCAL_ACCEPT,False,ACCEPT,
sent_0242,it,can be represented by,integer notation,LOCAL_ACCEPT,False,ACCEPT,
sent_0243,Academy,moved,1891,LOCAL_ACCEPT,False,ACCEPT,
sent_0243,Academy,moved,German-English Academy Building,LOCAL_ACCEPT,False,ACCEPT,
sent_0243,Academy,moved,downtown Milwaukee,LOCAL_ACCEPT,False,ACCEPT,
sent_0244,England,placed emphasis on,orientation,LOCAL_ACCEPT,False,ACCEPT,
sent_0245,water,became,cold,LOCAL_ACCEPT,False,ACCEPT,
sent_0245,lamps,went,out,LOCAL_ACCEPT,False,ACCEPT,
sent_0245,water,became,icy cold,LOCAL_ACCEPT,False,ACCEPT,
sent_0246,He,no saw,active service,LOCAL_ACCEPT,False,REJECT,coreference_required
sent_0246,He,no served,Scottish forces,LOCAL_ACCEPT,False,REJECT,coreference_required
sent_0246,He,no had,no certain documentary evidence,LOCAL_ACCEPT,False,ACCEPT,
sent_0246,There is,no,certain documentary evidence,LOCAL_ACCEPT,False,ACCEPT,
sent_0247,2005 model,introduced,third row of seats,LOCAL_ACCEPT,False,ACCEPT,
sent_0247,2005 model,introduced,Pathfinder line,LOCAL_ACCEPT,True,REJECT,low_support
sent_0247,third row of seats,was,introduced,LOCAL_ACCEPT,False,ACCEPT,
sent_0247,2005 model,introduced,a third row of seats,LOCAL_ACCEPT,False,ACCEPT,
sent_0249,Gravestone,erected,1866,LOCAL_ACCEPT,False,ACCEPT,
sent_0249,Gravestone,over,100 years,LOCAL_ACCEPT,False,ACCEPT,
sent_0249,Gravestone,was erected over,100 years after,LOCAL_ACCEPT,False,ACCEPT,
sent_0249,Death,was over,100 years,LOCAL_ACCEPT,False,ACCEPT,
sent_0250,Charles,has concerns,about,LOCAL_ACCEPT,False,ACCEPT,
sent_0250,Charles,studied,divinity books,LOCAL_ACCEPT,False,ACCEPT,
sent_0250,Charles,had,concerns,LOCAL_ACCEPT,False,ACCEPT,
sent_0250,Charles,is able to,declare,LOCAL_ACCEPT,False,REJECT,contradiction_or_false
sent_0250,Charles,is,able,LOCAL_ACCEPT,False,REJECT,contradiction_or_false
sent_0250,Charles,studied,hunting,LOCAL_ACCEPT,False,ACCEPT,
sent_0250,Charles,studied,fishing,LOCAL_ACCEPT,False,ACCEPT,
sent_0251,The Bush Administration,has,scandals,LOCAL_ACCEPT,False,ACCEPT,
sent_0251,The Bush Administration,has,sources,LOCAL_ACCEPT,False,ACCEPT,
sent_0251,The use,has,sources,LOCAL_ACCEPT,False,ACCEPT,
sent_0251,The Bush Administration,is,Administration,LOCAL_ACCEPT,True,REJECT,low_support
