sent_id,sentence,Subject,Predicate,Object
sent_0110,"Legislation sponsored by Sweeney and signed into law provides state pensions to surviving family members of police , firefighters and emergency services workers who die in the line of duty , as well as the law that removes the remarriage prohibition to receive death benefits for spouses of police officers and firefighters killed while serving the public good .",Legislation,signed into law,law
sent_0110,"Legislation sponsored by Sweeney and signed into law provides state pensions to surviving family members of police , firefighters and emergency services workers who die in the line of duty , as well as the law that removes the remarriage prohibition to receive death benefits for spouses of police officers and firefighters killed while serving the public good .",Legislation,provides,surviving family members
sent_0110,"Legislation sponsored by Sweeney and signed into law provides state pensions to surviving family members of police , firefighters and emergency services workers who die in the line of duty , as well as the law that removes the remarriage prohibition to receive death benefits for spouses of police officers and firefighters killed while serving the public good .",Legislation,provides,firefighters
sent_0110,"Legislation sponsored by Sweeney and signed into law provides state pensions to surviving family members of police , firefighters and emergency services workers who die in the line of duty , as well as the law that removes the remarriage prohibition to receive death benefits for spouses of police officers and firefighters killed while serving the public good .",Legislation,provides,emergency services workers
sent_0110,"Legislation sponsored by Sweeney and signed into law provides state pensions to surviving family members of police , firefighters and emergency services workers who die in the line of duty , as well as the law that removes the remarriage prohibition to receive death benefits for spouses of police officers and firefighters killed while serving the public good .",Legislation,provides,the line of duty
sent_0110,"Legislation sponsored by Sweeney and signed into law provides state pensions to surviving family members of police , firefighters and emergency services workers who die in the line of duty , as well as the law that removes the remarriage prohibition to receive death benefits for spouses of police officers and firefighters killed while serving the public good .",Legislation,removes,remarriage prohibition
sent_0110,"Legislation sponsored by Sweeney and signed into law provides state pensions to surviving family members of police , firefighters and emergency services workers who die in the line of duty , as well as the law that removes the remarriage prohibition to receive death benefits for spouses of police officers and firefighters killed while serving the public good .",Legislation,removes,killed while serving the public good
sent_0111,"If the introduced surface had an ionic or polar nature , there would be water molecules standing upright on 1 or 2 of the four sp3 orbitals .",surface,has nature,ionic or polar
sent_0111,"If the introduced surface had an ionic or polar nature , there would be water molecules standing upright on 1 or 2 of the four sp3 orbitals .",1 or 2 of the four sp3 orbitals,are,be water molecules
sent_0112,"They acquired the Charles City Western on December 31 , 1963 .",They,acquired,Charles City Western
sent_0112,"They acquired the Charles City Western on December 31 , 1963 .",They,acquired,"December 31, 1963"
sent_0112,"They acquired the Charles City Western on December 31 , 1963 .",They,acquired,"on December 31, 1963"
sent_0112,"They acquired the Charles City Western on December 31 , 1963 .",They,acquired,"the Charles City Western on December 31, 1963"
sent_0113,He was born to Afro-Guyanese parents & is of Afro-Guyanese descent .,He,is,Afro-Guyanese
sent_0114,"Unsure of who he is , Zero helps the band of Reploids , who in turn marvel at his skills .",Zero,helps,band of Reploids
sent_0114,"Unsure of who he is , Zero helps the band of Reploids , who in turn marvel at his skills .",band of Reploids,marvel,his skills
sent_0114,"Unsure of who he is , Zero helps the band of Reploids , who in turn marvel at his skills .",Zero,is,unsure
sent_0115,The power cepstrum of a signal is defined as the squared magnitude of the inverse Fourier transform of the logarithm of the squared magnitude of the Fourier transform of a signal .,Signal,is defined as,power cepstrum
sent_0116,"He made several practical inventions , the most notable of which was an `` index visible filing system '' which he patented in 1913 and sold to Kardex Rand in 1925 .",He,made,practical inventions
sent_0116,"He made several practical inventions , the most notable of which was an `` index visible filing system '' which he patented in 1913 and sold to Kardex Rand in 1925 .",He,made,an index visible filing system
sent_0116,"He made several practical inventions , the most notable of which was an `` index visible filing system '' which he patented in 1913 and sold to Kardex Rand in 1925 .",He,patented,an index visible filing system
sent_0116,"He made several practical inventions , the most notable of which was an `` index visible filing system '' which he patented in 1913 and sold to Kardex Rand in 1925 .",an index visible filing system,was,patented
sent_0116,"He made several practical inventions , the most notable of which was an `` index visible filing system '' which he patented in 1913 and sold to Kardex Rand in 1925 .",an index visible filing system,was,sold
sent_0116,"He made several practical inventions , the most notable of which was an `` index visible filing system '' which he patented in 1913 and sold to Kardex Rand in 1925 .",He,sold,an index visible filing system
sent_0116,"He made several practical inventions , the most notable of which was an `` index visible filing system '' which he patented in 1913 and sold to Kardex Rand in 1925 .",an index visible filing system,was,sold to
sent_0116,"He made several practical inventions , the most notable of which was an `` index visible filing system '' which he patented in 1913 and sold to Kardex Rand in 1925 .",He,sold to,Kardex Rand
